RowID;Date/Time;Cogeneration (kWh);Wind (kWh);Photovoltaics (kWh);Hydro (kWh);Other Technologies (kWh);Distribution Network (kWh);temperature_2m (°C);relative_humidity_2m (%);precipitation (mm);rain (mm);snowfall (cm);cloud_cover (%);Wind_Direction_10m;wind_speed_10m (km/h);Wind_Direction_100m;wind_speed_100m (km/h);direct_radiation (W/m²);shortwave_radiation (W/m²);diffuse_radiation (W/m²);direct_normal_irradiance (W/m²);terrestrial_radiation (W/m²);Productions
7842;2024-06-11 12:00:00;59890.5625;109357.9375;35925.375;17926.5625;105198.25;328298.6875;23.5;53.0;;;0.0;1.0;Northwest;6.9;Northwest;;801.0;921.0;120.0;;1221.6;MedLow
7843;2024-01-16 18:00:00;21790.6875;1194966.25;0.5;47468.5;89781.9375;1354007.875;16.1;79.0;1.2;1.2;0.0;100.0;Northwest;;North;45.4;0.0;;4.0;0.0;38.2;Medium Production
7844;2024-11-08 04:00:00;59238.0;374205.875;nan;10766.0;47167.89925;;15.1;85.0;;;0.0;100.0;Northwest;6.0;Northwest;14.7;0.0;0.0;0.0;0.0;;High Production
7845;2024-01-18 04:00:00;nan;;0.0;47249.125;88723.25;1120559.625;11.6;93.0;;0.9;0.0;100.0;Northeast;18.3;East;30.6;;0.0;0.0;0.0;0.0;Medium Production
7846;2024-12-18 22:00:00;72779.4375;963990.5;0.0;;46783.37774999999;1096632.62775;14.9;98.0;;1.5;0.0;100.0;West;25.0;West;41.2;0.0;;0.0;0.0;0.0;Medium Production
7847;2024-07-08 10:00:00;58668.1875;29088.6875;34135.625;8373.875;104884.5245;235150.8995;21.0;55.0;;;;22.0;South;4.1;South;4.7;602.0;695.0;93.0;834.7;954.3;Medium-Low Production
7848;2024-08-23 00:00:00;41632.5625;454979.75;0.0;2719.75;82476.5355;581808.598;17.8;82.0;;;0.0;;West;1.6;West;4.7;0.0;0.0;0.0;0.0;;Low Production
7849;2024-07-27 12:00:00;44799.625;90104.375;41702.6875;5307.125;111502.97425;293416.78675;28.0;60.0;;;;46.0;Northwest;8.3;Northwest;9.7;743.0;864.0;121.0;835.8;1179.1;Medium-Low Production
7850;2024-11-01 22:00:00;50973.9375;351365.375;0.0625;19466.0625;44662.630000000005;466468.0675;12.4;93.0;;;;31.0;Southwest;5.8;Southwest;9.0;0.0;0.0;nan;0.0;0.0;High Production
7851;2024-05-09 23:00:00;38716.5625;21834.375;0.125;29054.875;94822.57975;184428.51725;14.6;86.0;;;0.0;0.0;West;;Northwest;8.0;;0.0;0.0;;0.0;Medium-Low Production
7852;2024-04-13 17:00:00;37493.6875;63335.4375;nan;44354.625;99198.8125;255761.375;23.5;62.0;;;0.0;95.0;;8.8;;12.1;264.0;400.0;136.0;541.1;663.9;Medium Production
7853;2024-02-17 03:00:00;21218.1875;66272.1875;0.0;41319.8125;88749.41175;217559.59925;6.3;;;;0.0;4.0;North;3.6;North;6.1;0.0;;0.0;0.0;0.0;Medium-Low Production
7854;2024-09-30 05:00:00;68158.0;;0.0;5477.125;40119.00075;194314.68825;13.4;87.0;;;0.0;28.0;Northeast;4.6;Northeast;8.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7855;2024-12-02 15:00:00;74106.1875;76809.1875;nan;24907.3125;49006.2735;234135.1485;17.4;69.0;0.1;0.1;0.0;;Northwest;8.0;Northwest;11.0;189.0;270.0;81.0;556.0;478.5;Medium-Low Production
7856;2024-07-30 21:00:00;56536.0625;;nan;;81439.929;262032.929;;79.0;;;0.0;1.0;West;4.6;West;6.2;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7857;2024-10-23 19:00:00;nan;212127.1875;0.0;;41253.893;348134.3305;;;;;0.0;1.0;West;5.3;West;13.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7858;2024-10-06 06:00:00;nan;808856.3125;2.625;10609.375;40875.99500000002;;18.0;100.0;;;0.0;100.0;North;12.8;Southwest;28.0;0.0;0.0;0.0;0.0;0.0;Medium-High Production
7859;2024-07-01 14:00:00;48160.1875;127137.6875;nan;9655.8125;107016.5675;327968.0675;26.6;57.0;;;0.0;22.0;Northwest;6.9;Northwest;8.2;741.0;875.0;134.0;797.9;1228.8;Medium-Low Production
7860;2024-06-16 03:00:00;41215.8125;512658.6875;0.0;7306.875;86901.8125;648083.1875;13.6;86.0;;;0.0;;South;4.1;Southeast;;0.0;0.0;0.0;0.0;0.0;Low Production
7861;2024-07-05 00:00:00;44390.875;100725.6875;0.0625;3749.0;;218178.247;21.6;90.0;;;0.0;0.0;Northwest;5.0;;12.3;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7862;2024-03-04 00:00:00;19740.9375;659364.7625;0.0625;48502.75;83727.875;811336.3875;11.5;;1.2;1.2;0.0;100.0;East;15.3;Southeast;27.4;;0.0;0.0;0.0;0.0;Medium-High Production
7863;2024-05-23 09:00:00;61642.625;;28365.125;30158.0625;112283.62153725004;410007.55903725;14.9;69.0;;;;0.0;South;5.8;South;6.9;461.0;559.0;98.0;792.0;;High Production
7864;2024-12-14 22:00:00;71424.0625;174230.75;0.0;10717.375;45386.89825000001;301759.08575;4.2;91.0;;;0.0;;North;;North;9.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7865;2024-03-09 18:00:00;24538.375;877237.75;837.8125;;89270.25;1043628.3125;8.2;82.0;0.4;0.4;0.0;100.0;Southwest;17.3;Southwest;28.5;11.0;68.0;57.0;58.2;262.4;Medium Production
7866;2024-06-09 03:00:00;34564.75;181342.3125;0.0;11521.0;97905.6875;325333.75;16.1;93.0;;;0.0;98.0;South;5.1;South;6.8;;0.0;0.0;0.0;0.0;Medium-Low Production
7867;2024-12-29 04:00:00;nan;;0.0;8251.0;47584.123;215371.4355;4.1;92.0;;;;1.0;;7.0;;13.7;;0.0;nan;0.0;0.0;Medium-Low Production
7868;2024-03-23 11:00:00;26322.4375;;21639.125;50658.875;115674.75;972300.4375;21.0;55.0;;;0.0;0.0;;;Northwest;33.3;556.0;648.0;92.0;862.6;887.8;Medium-High Production
7869;2024-09-05 20:00:00;98632.0;609866.5;0.0;4949.0625;41502.22025000001;754949.78275;17.5;63.0;;;0.0;95.0;West;16.2;West;24.7;0.0;0.0;nan;0.0;0.0;Medium-High Production
7870;2024-09-02 20:00:00;91747.6875;571260.4375;0.0;4161.8125;44009.1795;711179.117;19.7;61.0;;;0.0;82.0;Northwest;19.0;;;0.0;0.0;0.0;0.0;0.0;Low Production
7871;2024-01-30 01:00:00;10262.5625;213807.875;0.0;40378.8125;80051.1875;344500.4375;8.8;95.0;;;0.0;22.0;West;5.4;West;9.4;0.0;;0.0;0.0;0.0;Medium-Low Production
7872;2024-06-14 23:00:00;50388.25;584596.1875;0.375;7524.625;82829.1875;725338.625;11.9;89.0;;;;0.0;West;5.5;Northwest;14.4;0.0;0.0;0.0;0.0;0.0;Low Production
7873;2024-07-08 09:00:00;nan;19996.5;28615.0;6337.5625;97872.39275;210788.95525;19.1;58.0;;;0.0;28.0;South;2.3;South;3.0;;526.0;85.0;768.1;759.6;Medium-Low Production
7874;2024-04-25 07:00:00;40909.625;466306.625;6109.875;26258.25;;636797.5625;11.1;77.0;;;0.0;78.0;Northwest;9.2;Northwest;15.1;7.0;52.0;45.0;44.3;;Low Production
7875;2024-07-18 10:00:00;61790.375;14841.75;32279.4375;6572.5;107528.808;223012.8705;21.6;76.0;;;0.0;19.0;Northwest;3.0;Northwest;3.3;524.0;659.0;135.0;740.4;937.2;Medium-Low Production
7876;2024-06-17 16:00:00;62131.125;249132.375;13776.75;;;449245.125;18.9;81.0;0.6;0.6;0.0;100.0;Southeast;16.0;South;22.9;0.0;212.0;212.0;0.0;;High Production
7877;2024-05-28 22:00:00;58348.0;337983.625;0.25;17750.875;99258.78925;513341.53925;15.1;88.0;;;0.0;97.0;Northwest;;Northeast;12.1;;0.0;0.0;0.0;0.0;High Production
7878;2024-08-17 03:00:00;40539.25;268613.75;0.25;3302.0625;79419.95225;391875.26475;18.8;89.0;;;0.0;41.0;Northwest;5.7;Northwest;11.3;0.0;0.0;0.0;0.0;0.0;High Production
7879;2024-06-02 02:00:00;39344.75;845622.5;0.25;11335.1875;100735.25;997037.9375;18.1;45.0;;;0.0;0.0;Northwest;25.6;Northwest;44.3;0.0;0.0;nan;0.0;0.0;Medium-High Production
7880;2024-06-02 16:00:00;nan;80771.6875;23320.5;18035.8125;114672.0;276498.4375;27.5;30.0;;;0.0;0.0;Northwest;10.1;Northwest;13.7;635.0;736.0;101.0;853.7;989.1;Medium-Low Production
7881;2024-05-28 18:00:00;58707.0;280096.0625;5458.875;23949.5;107119.57351575;475331.01101575;23.1;64.0;;;0.0;12.0;South;14.8;South;21.2;283.0;367.0;84.0;662.4;569.0;High Production
7882;2024-08-20 05:00:00;41994.3125;561495.6875;0.0;2878.1875;79434.282;685802.4695;17.5;85.0;;;0.0;0.0;Northwest;3.3;Northwest;5.4;0.0;0.0;0.0;0.0;;Low Production
7883;2024-01-04 10:00:00;23608.0;253783.125;6390.4375;40443.375;99055.25;423280.1875;11.5;89.0;;;;100.0;;9.2;South;14.4;6.0;77.0;nan;28.2;300.9;High Production
7884;2024-10-25 05:00:00;nan;587078.5625;0.0;13350.375;43436.1415;;9.9;89.0;;;0.0;53.0;East;;;12.8;0.0;0.0;0.0;0.0;0.0;Low Production
7885;2024-11-20 03:00:00;nan;604159.75;0.0;8720.4375;36941.11549999999;708285.4905;12.1;88.0;;;0.0;100.0;Northeast;6.7;Northeast;12.3;0.0;0.0;0.0;0.0;0.0;Low Production
7886;2024-04-20 04:00:00;41514.5;194455.9375;0.0;;79706.25;346002.375;11.9;88.0;;;0.0;100.0;West;;Northwest;2.6;0.0;0.0;0.0;;0.0;Medium-Low Production
7887;2024-11-16 11:00:00;55968.5;783408.5;24274.25;16246.3125;66229.87425000002;946127.43675;16.5;74.0;;;0.0;100.0;Northeast;9.6;Northeast;;16.0;149.0;133.0;38.7;579.0;Medium-High Production
7888;2024-07-06 23:00:00;37862.0625;616943.5625;0.0625;4063.375;76055.07;734924.1325000001;15.6;60.0;;;0.0;0.0;Northwest;15.7;Northwest;29.0;0.0;0.0;0.0;0.0;0.0;Low Production
7889;2024-04-12 01:00:00;42204.375;552499.25;0.0;;84656.9375;725188.0;12.3;88.0;;;0.0;74.0;Southwest;7.6;West;12.3;0.0;0.0;0.0;;0.0;Low Production
7890;2024-04-17 16:00:00;56565.8125;133012.0;20349.1875;42600.3125;98797.25;351324.5625;;47.0;;;0.0;0.0;Southwest;13.4;Southwest;18.1;552.0;645.0;93.0;849.3;882.5;High Production
7891;2024-10-26 00:00:00;nan;349683.6875;0.0;14312.9375;43725.24775000001;468391.18525;8.1;92.0;;;0.0;;Southeast;6.2;;5.9;0.0;0.0;0.0;0.0;0.0;High Production
7892;2024-08-18 19:00:00;38362.8125;444370.5;168.5;4317.125;79754.08374999999;566973.02125;24.8;65.0;;;0.0;0.0;Northwest;12.6;Northwest;18.5;61.0;105.0;44.0;359.7;226.5;Low Production
7893;2024-11-23 11:00:00;70325.125;916241.25;28072.3125;19695.375;58489.87774999999;;17.7;66.0;;;0.0;100.0;Northwest;12.7;Northwest;20.9;;270.0;140.0;;544.2;Medium Production
7894;2024-07-05 06:00:00;55650.6875;;nan;3138.875;82675.74325;180739.24325;19.1;92.0;;;0.0;0.0;;;Northwest;3.6;9.0;26.0;17.0;84.4;82.3;Medium-Low Production
7895;2024-07-11 20:00:00;58166.3125;395333.25;4.625;11223.0;76061.62575;540788.81325;19.6;87.0;;;0.0;89.0;Northwest;9.2;Northwest;13.6;10.0;;25.0;77.7;127.0;Low Production
7896;2024-07-28 20:00:00;nan;120565.1875;1.875;5085.5;76068.8175;240241.5675;25.9;70.0;;;0.0;0.0;West;4.3;West;5.5;16.0;32.0;16.0;142.9;;Medium-Low Production
7897;2024-05-13 22:00:00;50927.0625;763613.5625;0.3125;20832.75;;930970.268;11.1;92.0;;;0.0;43.0;Northwest;7.8;;17.9;0.0;0.0;0.0;0.0;0.0;Medium-High Production
7898;2024-04-03 06:00:00;34398.4375;297555.0625;59.6875;54517.9375;77593.125;464124.25;11.6;97.0;0.1;;;100.0;South;13.3;South;23.5;0.0;0.0;0.0;0.0;0.0;High Production
7899;2024-07-17 03:00:00;46113.125;198638.5;0.1875;3735.625;79090.709;327578.14650000003;16.4;93.0;;;;95.0;Northwest;3.3;Northwest;3.6;0.0;;nan;0.0;0.0;Medium Production
7900;2024-10-04 07:00:00;68660.8125;40379.75;951.5625;4603.4375;47613.7015;162209.264;17.0;97.0;;;0.0;100.0;Northwest;3.3;Northwest;3.7;0.0;2.0;nan;0.0;37.6;Medium-Low Production
7901;2024-09-07 21:00:00;79088.125;182430.5;0.0;;42380.477750000005;306494.72775;12.9;;;;0.0;1.0;;5.6;Northwest;7.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7902;2024-01-19 20:00:00;19646.75;;0.3125;50328.5;88281.25;561677.0;10.2;79.0;;;;;South;2.9;South;5.0;0.0;0.0;0.0;0.0;0.0;Low Production
7903;2024-05-21 05:00:00;46995.1875;294788.8125;66.875;17561.875;93562.7586775;452975.5086775;9.4;100.0;;;0.0;100.0;Northwest;3.7;Northwest;4.4;0.0;0.0;0.0;0.0;0.0;High Production
7904;2024-01-20 20:00:00;7724.8125;;0.25;51054.0;85994.4375;207344.375;5.1;87.0;;;0.0;99.0;South;7.3;South;9.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7905;2024-05-07 19:00:00;51184.375;221498.9375;424.0625;37234.6875;78157.75923550001;388499.8217355;19.0;75.0;;;0.0;100.0;West;;West;17.8;27.0;109.0;82.0;137.9;263.1;High Production
7906;2024-08-09 10:00:00;52371.5;23844.3125;28782.5625;5209.125;;222365.37475;29.2;51.0;;;0.0;0.0;Southeast;3.3;Southeast;3.7;526.0;;96.0;789.2;887.0;Medium-Low Production
7907;2024-03-18 01:00:00;20966.4375;170550.6875;0.125;52442.375;83237.0;327196.625;9.9;;;;;92.0;Southeast;4.7;South;8.3;0.0;0.0;0.0;0.0;;Medium-Low Production
7908;2024-11-06 00:00:00;63264.5;194966.375;0.0;13906.6875;46320.15325;318457.71575;16.2;;;0.1;0.0;100.0;Northwest;4.5;Northwest;11.0;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7909;2024-07-16 15:00:00;59754.125;137848.6875;32981.25;5864.4375;105294.857;341743.357;23.6;58.0;;;0.0;82.0;Northwest;10.6;Northwest;12.8;712.0;;129.0;830.8;1134.6;Medium-Low Production
7910;2024-09-20 06:00:00;88720.25;226493.5625;74.375;1565.375;;355281.69175;15.5;96.0;;;0.0;54.0;Northwest;2.3;Northwest;3.1;0.0;0.0;0.0;0.0;0.0;High Production
7911;2024-10-28 10:00:00;65094.0625;;29666.0625;23229.75;61260.51874999999;783483.26875;15.9;;;;0.0;;Southwest;7.4;Southwest;12.0;217.0;306.0;89.0;559.3;537.8;Medium-High Production
7912;2024-07-06 16:00:00;nan;742784.8125;25877.1875;8023.5625;105354.42599999998;920997.4885;;44.0;;;0.0;41.0;West;22.5;West;30.1;646.0;749.0;103.0;850.0;;Medium-High Production
7913;2024-07-30 13:00:00;57845.9375;66429.625;40816.125;;117093.611;290436.48600000003;31.5;41.0;;;0.0;0.0;South;;South;13.9;783.0;892.0;109.0;854.5;1216.2;Medium-Low Production
7914;2024-07-20 16:00:00;41877.0;570499.1875;24444.6875;5643.375;;747499.44225;22.2;74.0;0.1;0.1;0.0;100.0;Northwest;16.9;Northwest;;135.0;418.0;283.0;180.5;;Low Production
7915;2024-06-11 01:00:00;40890.0;;0.0;9549.4375;85478.25;354395.0;14.8;74.0;;;0.0;0.0;West;9.3;West;18.2;0.0;0.0;0.0;0.0;0.0;High Production
7916;2024-11-12 10:00:00;62894.5;699250.0625;28527.375;17469.5625;65646.704;873788.204;15.2;65.0;;;0.0;;South;;South;15.8;234.0;;61.0;720.0;453.9;Medium-High Production
7917;2024-04-11 03:00:00;40725.6875;542577.625;0.0;46012.625;80984.125;710300.0625;10.6;90.0;;;0.0;97.0;Southeast;6.5;Southeast;;0.0;0.0;nan;0.0;0.0;Low Production
7918;2024-03-02 14:00:00;22818.375;1114042.875;12500.375;49579.9375;113293.1875;1312234.75;8.8;85.0;0.5;0.5;0.0;69.0;Southeast;17.0;Southeast;25.6;0.0;104.0;104.0;0.0;902.7;Medium Production
7919;2024-07-07 02:00:00;nan;579270.0;0.0;5242.6875;;698075.6675;13.0;74.0;;;;0.0;West;7.5;Northwest;18.9;0.0;0.0;0.0;;0.0;Low Production
7920;2024-07-05 09:00:00;61944.25;36996.9375;26923.25;10088.3125;;233569.14675;25.3;71.0;;;0.0;0.0;Northwest;4.7;Northwest;5.4;442.0;;87.0;764.6;764.9;Medium-Low Production
7921;2024-08-16 19:00:00;44940.3125;;240.625;;;476527.54325;30.0;42.0;;;0.0;0.0;Northwest;15.6;Northwest;28.1;71.0;117.0;46.0;398.6;237.7;High Production
7922;2024-12-28 23:00:00;62855.5;99288.3125;0.0;6986.375;45704.4205;214834.608;4.7;91.0;;;0.0;0.0;East;6.6;East;12.5;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7923;2024-07-27 19:00:00;40917.25;273405.625;954.25;6300.25;74738.78275;;26.1;60.0;;;0.0;0.0;Northwest;9.1;Northwest;12.5;121.0;177.0;56.0;490.3;327.3;High Production
7924;2024-02-11 19:00:00;19384.125;671142.9375;0.0;52928.3125;89117.71549999999;832573.0904999999;10.9;90.0;0.8;0.8;0.0;;West;17.3;West;30.8;0.0;0.0;0.0;0.0;0.0;Medium-High Production
7925;2024-08-10 13:00:00;40538.6875;116381.0625;34920.6875;3597.9375;122478.57925;317916.95425;34.3;44.0;;;0.0;2.0;South;11.2;South;13.1;790.0;;98.0;883.0;;Medium-Low Production
7926;2024-03-28 14:00:00;43702.1875;1091827.625;10146.0;54068.3125;113303.6875;1313047.8125;12.1;90.0;1.1;1.1;0.0;100.0;North;33.1;North;50.2;0.0;149.0;149.0;0.0;1051.0;Medium Production
7927;2024-11-17 15:00:00;58558.0625;;7524.75;;44604.16325;215150.66325;21.5;54.0;;;;0.0;Northwest;1.3;Northwest;1.3;259.0;;71.0;690.7;524.9;Medium Production
7928;2024-06-17 18:00:00;60049.5625;290413.5625;3819.0;;98790.375;469963.5;;87.0;0.3;0.3;0.0;100.0;;14.8;Southwest;20.9;15.0;126.0;111.0;33.0;602.4;High Production
7929;2024-01-12 20:00:00;20279.0625;1054078.4375;0.25;41080.5625;;1197907.4375;8.6;62.0;;;0.0;46.0;Northeast;16.8;Northeast;33.6;0.0;0.0;0.0;0.0;0.0;Medium Production
7930;2024-01-11 00:00:00;10859.75;210589.3125;0.125;40903.375;81586.125;343938.6875;6.4;100.0;;;0.0;100.0;West;4.3;West;5.4;0.0;0.0;nan;0.0;0.0;Medium-Low Production
7931;2024-07-17 22:00:00;59262.8125;135519.375;0.25;6422.9375;78183.39550000001;279388.7705;15.9;94.0;;;0.0;0.0;Northwest;;Northwest;6.9;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7932;2024-05-26 12:00:00;40114.5;;38134.875;21439.875;;475516.06793;19.6;53.0;;;0.0;;Northwest;10.5;Northwest;13.6;570.0;856.0;286.0;;1215.3;High Production
7933;2024-06-14 15:00:00;64063.3125;558137.5625;28855.4375;14594.8125;102403.8125;768054.9375;20.3;62.0;;;;90.0;Northwest;15.8;Northwest;20.6;497.0;721.0;nan;576.4;1143.1;Medium-High Production
7934;2024-01-21 06:00:00;5491.4375;140350.0;0.0;49948.25;;280045.125;6.8;69.0;;;0.0;100.0;South;6.9;;12.1;;0.0;0.0;0.0;;Medium-Low Production
7935;2024-07-01 11:00:00;47559.3125;63515.375;36915.0;10402.875;106127.53225;264520.09475;24.1;65.0;;;0.0;0.0;Northwest;3.1;Northwest;3.4;721.0;828.0;107.0;855.6;1115.0;Medium-Low Production
7936;2024-12-25 18:00:00;61591.1875;233059.0;0.0;15023.0;46888.162500000006;356561.35;10.8;80.0;;;0.0;13.0;East;4.6;East;10.5;;0.0;0.0;0.0;0.0;High Production
7937;2024-03-27 19:00:00;42179.875;1147732.5625;2.0625;54685.6875;83592.5;1328192.6875;8.8;77.0;;;0.0;88.0;Northwest;24.9;;40.3;8.0;22.0;nan;68.4;100.8;Medium Production
7938;2024-04-12 00:00:00;41158.25;450143.9375;0.0;45861.9375;83927.4375;621091.5625;12.6;93.0;;;;90.0;Southwest;6.5;South;10.0;0.0;0.0;0.0;0.0;0.0;Low Production
7939;2024-12-16 15:00:00;nan;584196.5625;16257.625;15911.6875;52889.99225000001;751438.11725;14.2;54.0;;;0.0;;Southwest;11.7;;19.6;148.0;264.0;116.0;447.9;466.7;Medium-High Production
7940;2024-08-06 11:00:00;56964.25;166650.8125;35535.6875;6246.5;110172.02525;375569.27525;27.2;58.0;;;0.0;18.0;West;8.9;West;11.5;673.0;775.0;102.0;848.9;1054.2;High Production
7941;2024-04-18 04:00:00;43569.5;670376.3125;0.0;36641.75;77945.625;828533.1875;14.2;55.0;;;0.0;80.0;Northwest;16.1;Northwest;32.6;0.0;0.0;0.0;0.0;0.0;Medium-High Production
7942;2024-04-18 17:00:00;58021.375;;10801.0625;38729.5;88669.0625;;23.1;43.0;;;0.0;92.0;Northwest;9.5;Northwest;15.3;357.0;465.0;108.0;710.2;682.1;High Production
7943;2024-05-01 10:00:00;41873.0625;478690.625;26400.75;32374.125;125238.71922574998;;;77.0;0.2;0.2;0.0;98.0;South;;South;13.6;;450.0;nan;274.1;;High Production
7944;2024-05-09 09:00:00;54794.5625;215295.75;21867.1875;31327.8125;107295.23041525;430580.54291525;20.7;59.0;;;0.0;;;10.3;West;17.2;221.0;434.0;213.0;398.0;745.5;High Production
7945;2024-10-03 06:00:00;63910.375;365210.75;18.125;5327.0625;42884.11075000001;477350.42325;17.2;99.0;0.1;;0.0;100.0;Northwest;5.4;Northwest;7.5;0.0;0.0;0.0;0.0;0.0;High Production
7946;2024-09-25 22:00:00;77808.25;979846.8125;0.0;3882.9375;40779.82199999999;;18.4;99.0;2.4;2.4;0.0;100.0;West;25.5;Northwest;48.0;0.0;0.0;0.0;0.0;0.0;Medium Production
7947;2024-05-05 00:00:00;38963.8125;504344.25;0.0;26932.6875;89605.43349999998;659846.1835;13.7;96.0;;;0.0;100.0;Northwest;12.6;Northwest;21.7;0.0;0.0;0.0;0.0;0.0;Low Production
7948;2024-12-08 21:00:00;64902.125;977395.5;0.0;16637.3125;45897.76524999994;1104832.70275;6.5;72.0;;;0.0;21.0;Northwest;9.2;Northwest;21.9;0.0;0.0;nan;0.0;0.0;Medium Production
7949;2024-11-20 23:00:00;67248.75;;0.0625;8396.0625;;751054.2735;12.6;99.0;0.1;0.1;0.0;98.0;North;;Northeast;15.9;0.0;;0.0;0.0;0.0;Low Production
7950;2024-07-24 22:00:00;58713.5625;325733.25;0.0;3368.5625;72703.945;;25.6;77.0;;;0.0;0.0;North;7.1;Northeast;11.2;0.0;0.0;0.0;0.0;0.0;High Production
7951;2024-01-30 02:00:00;10270.1875;231193.3125;0.0;40128.875;79494.125;361086.5;8.6;95.0;;;;32.0;Northwest;5.9;Northwest;9.5;;0.0;0.0;0.0;0.0;High Production
7952;2024-10-25 23:00:00;62727.25;374816.5625;0.0;15434.75;44066.73225;497045.29475;9.1;90.0;;;0.0;64.0;Southeast;4.9;Southeast;4.3;0.0;0.0;0.0;0.0;0.0;High Production
7953;2024-10-04 14:00:00;71155.6875;60935.4375;16650.0625;7594.0;61558.79625;217893.98375;21.8;73.0;0.1;0.1;0.0;100.0;;;Northwest;7.6;90.0;;249.0;136.8;900.0;Medium-Low Production
7954;2024-09-30 02:00:00;66337.625;;0.0;4024.625;40431.82075;253246.13325;15.6;78.0;;;0.0;95.0;;5.6;Northeast;11.3;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7955;2024-02-26 03:00:00;19512.9375;1070568.3125;0.0625;45579.5;87401.37150000001;1223062.184;8.4;86.0;;;0.0;41.0;North;13.8;North;26.4;;0.0;0.0;0.0;0.0;Medium Production
7956;2024-06-20 02:00:00;48202.0625;263362.4375;0.0;8501.6875;90884.875;410951.0625;13.6;89.0;;;0.0;56.0;Northwest;;Northwest;20.6;0.0;0.0;0.0;0.0;0.0;High Production
7957;2024-05-26 19:00:00;40893.0;491110.75;774.875;21379.125;87187.86180775001;641345.6118077501;15.6;70.0;;;0.0;26.0;Northwest;14.1;Northwest;23.2;94.0;171.0;77.0;385.9;324.7;Low Production
7958;2024-10-03 07:00:00;70150.5625;328360.9375;1655.75;5933.3125;46491.29199999999;452591.8545;17.2;100.0;0.5;0.5;0.0;100.0;Northwest;5.4;Northwest;9.0;0.0;1.0;1.0;0.0;40.0;High Production
7959;2024-04-08 03:00:00;nan;818739.0625;0.0;50754.25;84817.0625;975764.0625;11.7;89.0;10.6;10.6;0.0;96.0;East;23.8;Southeast;40.6;0.0;0.0;0.0;0.0;0.0;Medium-High Production
7960;2024-05-08 16:00:00;53402.4375;78861.75;21344.875;29597.8125;;;;39.0;;;0.0;96.0;West;;West;7.6;;700.0;100.0;854.6;;Medium-Low Production
7961;2024-06-30 23:00:00;32175.25;;0.0;5746.5625;76397.56225;313021.24975;14.7;95.0;;;0.0;1.0;Northwest;5.8;Northwest;6.6;0.0;0.0;0.0;0.0;0.0;Medium-Low Production
7962;2024-07-15 01:00:00;37361.0625;594117.0;0.0;3644.125;73738.52350000001;708860.711;18.5;96.0;1.1;1.1;;100.0;Northwest;16.7;Northwest;27.9;0.0;0.0;0.0;0.0;0.0;Low Production
7963;2024-02-10 01:00:00;20527.3125;1051556.875;0.0625;45825.625;75557.04574999999;1193466.92075;8.0;87.0;;;0.0;18.0;Southwest;;Southeast;19.8;0.0;0.0;0.0;0.0;0.0;Medium Production
7964;2024-11-04 22:00:00;72734.8125;541592.5;0.0;21430.75;47187.79274999999;682945.85525;16.1;87.0;0.9;0.9;0.0;96.0;West;10.5;West;21.5;0.0;0.0;0.0;0.0;0.0;Low Production
7965;2024-01-08 22:00:00;19914.25;302628.5;0.3125;42679.25;79348.3125;444570.625;6.3;84.0;0.1;0.1;0.0;100.0;West;4.9;West;12.7;;0.0;0.0;0.0;0.0;High Production
7966;2024-12-14 09:00:00;72239.0;63604.6875;nan;17191.0;55587.68875;218903.75125;5.7;81.0;;;0.0;25.0;Northwest;;Northwest;15.2;25.0;51.0;26.0;213.0;120.1;Medium-Low Production
7967;2024-10-28 21:00:00;67333.6875;;0.0;25766.5625;41479.06700000001;934743.6295;12.9;85.0;;;0.0;3.0;Southwest;9.9;Southwest;21.1;0.0;0.0;0.0;0.0;0.0;Medium-High Production
7968;2024-01-21 15:00:00;4833.9375;137706.9375;nan;49200.3125;103506.4375;319423.4375;12.6;64.0;;;0.0;;South;7.6;South;12.6;5.0;98.0;93.0;;570.0;Medium-Low Production
7969;2024-09-21 10:00:00;71414.1875;;26698.125;5754.9375;;177726.44425;;68.0;;;0.0;9.0;North;4.5;North;5.8;415.0;507.0;92.0;767.6;;Medium-Low Production
7970;2024-03-24 13:00:00;21187.25;430641.6875;18077.6875;48821.5625;120066.3125;638794.5;22.0;37.0;;;0.0;;North;16.6;;23.1;702.0;803.0;101.0;916.7;;Low Production
7971;2024-04-27 02:00:00;42929.0625;464361.875;0.0;27584.875;;632969.4375;7.9;94.0;0.6;0.6;0.0;99.0;East;9.0;Southeast;19.1;0.0;0.0;0.0;0.0;0.0;Low Production
7972;2024-11-03 12:00:00;59659.4375;422846.0;24137.375;18482.3125;71787.71525000001;596912.84025;21.2;63.0;;;0.0;0.0;South;13.6;South;18.8;435.0;;80.0;821.0;736.8;Low Production
